session_id,station_id,vehicle_id,start_time,end_time,energy_kwh,cost
1925,ST001,V116,2025-04-08 02:13:00,2025-04-08 03:42:00,13.95,209.25
1926,ST005,V145,2025-04-07 01:15:00,2025-04-07 02:09:00,14.84,222.6
1927,ST003,V055,2025-04-01 02:54:00,2025-04-01 03:53:00,24.59,368.85
1928,ST005,V097,2025-04-08 04:39:00,2025-04-08 05:16:00,11.18,167.7
1929,ST003,V193,2025-04-02 09:14:00,2025-04-02 10:47:00,19.43,291.45
1930,ST001,V010,2025-04-10 05:21:00,2025-04-10 06:38:00,22.33,334.95
1931,ST001,V196,2025-04-07 18:06:00,2025-04-07 18:59:00,12.87,193.05
1932,ST001,V067,2025-04-07 22:15:00,2025-04-08 00:09:00,20.89,313.35
1933,ST003,V157,2025-04-06 01:05:00,2025-04-06 02:23:00,10.6,159.0
1934,ST004,V156,2025-04-02 21:19:00,2025-04-02 22:32:00,21.84,327.6
1935,ST004,V171,2025-04-08 11:45:00,2025-04-08 13:04:00,15.69,235.35
1936,ST003,V094,2025-04-09 23:17:00,2025-04-10 01:17:00,17.67,265.05
1937,ST001,V192,2025-04-06 07:03:00,2025-04-06 08:16:00,16.3,244.5
1938,ST005,V132,2025-04-04 04:59:00,2025-04-04 05:52:00,15.99,239.85
1939,ST004,V074,2025-04-10 15:53:00,2025-04-10 16:58:00,15.97,239.55
1940,ST003,V007,2025-04-05 13:42:00,2025-04-05 15:16:00,24.63,369.45
1941,ST004,V176,2025-04-02 03:17:00,2025-04-02 03:51:00,22.81,342.15
1942,ST003,V171,2025-04-06 23:48:00,2025-04-07 01:08:00,11.16,167.4
1943,ST005,V169,2025-04-07 22:40:00,2025-04-07 23:11:00,16.79,251.85
1944,ST002,V023,2025-04-07 16:23:00,2025-04-07 17:47:00,23.79,356.85
1945,ST001,V071,2025-04-02 20:40:00,2025-04-02 22:35:00,13.97,209.55
1946,ST004,V067,2025-04-04 22:52:00,2025-04-04 23:51:00,15.71,235.65
1947,ST001,V081,2025-04-04 06:16:00,2025-04-04 08:12:00,21.42,321.3
1948,ST002,V040,2025-04-09 02:27:00,2025-04-09 03:00:00,22.94,344.1
1949,ST001,V039,2025-04-06 01:22:00,2025-04-06 02:59:00,17.12,256.8
1950,ST005,V071,2025-04-03 13:26:00,2025-04-03 15:07:00,12.31,184.65
1951,ST004,V113,2025-04-09 11:10:00,2025-04-09 13:01:00,21.66,324.9
1952,ST002,V178,2025-04-05 18:41:00,2025-04-05 19:40:00,14.34,215.1
1953,ST001,V194,2025-04-09 12:18:00,2025-04-09 13:33:00,21.9,328.5
1954,ST001,V117,2025-04-02 18:55:00,2025-04-02 19:39:00,16.8,252.0
1955,ST005,V157,2025-04-04 13:31:00,2025-04-04 15:23:00,24.0,360.0
1956,ST003,V003,2025-04-03 21:52:00,2025-04-03 23:45:00,23.34,350.1
1957,ST004,V049,2025-04-04 10:47:00,2025-04-04 11:56:00,12.09,181.35
1958,ST005,V159,2025-04-01 04:10:00,2025-04-01 05:26:00,18.05,270.75
1959,ST004,V058,2025-04-08 23:05:00,2025-04-09 00:18:00,23.79,356.85
1960,ST002,V117,2025-04-01 16:10:00,2025-04-01 17:57:00,20.57,308.55
1961,ST002,V098,2025-04-02 12:22:00,2025-04-02 13:57:00,19.37,290.55
1962,ST002,V016,2025-04-07 09:46:00,2025-04-07 10:43:00,19.17,287.55
1963,ST002,V090,2025-04-04 19:32:00,2025-04-04 21:08:00,17.07,256.05
1964,ST004,V122,2025-04-06 09:11:00,2025-04-06 09:51:00,19.06,285.9
1965,ST001,V068,2025-04-01 01:03:00,2025-04-01 01:51:00,17.25,258.75
1966,ST004,V099,2025-04-03 13:10:00,2025-04-03 14:15:00,24.75,371.25
1967,ST001,V184,2025-04-08 21:24:00,2025-04-08 23:17:00,10.49,157.35
1968,ST003,V037,2025-04-07 09:05:00,2025-04-07 09:43:00,16.99,254.85
1969,ST004,V090,2025-04-06 12:35:00,2025-04-06 14:00:00,15.48,232.2
1970,ST003,V114,2025-04-03 09:09:00,2025-04-03 10:57:00,23.13,346.95
1971,ST001,V102,2025-04-02 17:54:00,2025-04-02 19:04:00,10.31,154.65
1972,ST005,V018,2025-04-08 02:56:00,2025-04-08 04:02:00,12.13,181.95
1973,ST001,V180,2025-04-02 10:46:00,2025-04-02 12:43:00,10.12,151.8
1974,ST003,V146,2025-04-08 21:30:00,2025-04-08 22:50:00,11.17,167.55
1975,ST001,V129,2025-04-05 07:29:00,2025-04-05 09:15:00,23.82,357.3
1976,ST004,V129,2025-04-07 02:25:00,2025-04-07 04:21:00,17.32,259.8
1977,ST005,V017,2025-04-09 10:37:00,2025-04-09 11:08:00,10.96,164.4
1978,ST004,V051,2025-04-09 15:10:00,2025-04-09 16:24:00,19.59,293.85
1979,ST001,V148,2025-04-05 22:38:00,2025-04-06 00:29:00,18.96,284.4
1980,ST004,V065,2025-04-08 16:02:00,2025-04-08 17:05:00,23.27,349.05
1981,ST004,V096,2025-04-07 07:08:00,2025-04-07 08:29:00,15.71,235.65
1982,ST005,V198,2025-04-03 17:22:00,2025-04-03 19:13:00,16.28,244.2
1983,ST002,V058,2025-04-07 13:45:00,2025-04-07 15:28:00,14.16,212.4
1984,ST003,V139,2025-04-05 04:12:00,2025-04-05 05:40:00,20.66,309.9
1985,ST005,V104,2025-04-06 09:59:00,2025-04-06 10:30:00,21.05,315.75
1986,ST004,V199,2025-04-02 21:27:00,2025-04-02 23:19:00,13.94,209.1
1987,ST004,V026,2025-04-04 05:49:00,2025-04-04 07:15:00,20.94,314.1
1988,ST002,V121,2025-04-03 18:00:00,2025-04-03 18:58:00,10.72,160.8
1989,ST003,V027,2025-04-06 09:34:00,2025-04-06 10:53:00,20.61,309.15
1990,ST001,V114,2025-04-01 06:12:00,2025-04-01 07:07:00,20.35,305.25
1991,ST003,V199,2025-04-04 19:48:00,2025-04-04 21:44:00,19.77,296.55
1992,ST001,V025,2025-04-02 10:13:00,2025-04-02 11:45:00,12.42,186.3
1993,ST001,V054,2025-04-04 12:41:00,2025-04-04 13:13:00,16.06,240.9
1994,ST002,V136,2025-04-01 04:05:00,2025-04-01 04:55:00,17.72,265.8
1995,ST005,V038,2025-04-09 09:59:00,2025-04-09 11:40:00,20.76,311.4
1996,ST004,V048,2025-04-07 11:55:00,2025-04-07 12:38:00,16.4,246.0
1997,ST003,V016,2025-04-07 17:30:00,2025-04-07 18:20:00,12.96,194.4
1998,ST001,V075,2025-04-06 20:44:00,2025-04-06 22:26:00,23.35,350.25
1999,ST002,V073,2025-04-08 23:57:00,2025-04-09 01:14:00,21.73,325.95
2000,ST004,V193,2025-04-01 22:20:00,2025-04-01 23:19:00,20.52,307.8
